id_venda,data_venda,id_cliente,id_produto,id_vendedor,quantidade,preco_unitario,desconto_pct,valor_total,custo_total,lucro_total,margem_lucro_pct,canal_venda
11173,2025-04-22,53,1013,7,3,300.0,0.05,855.0,240.0,615.0,71.93,Venda Direta / B2B
11174,2023-04-03,8,1012,2,1,150.0,0.1,135.0,40.0,95.0,70.37,E-commerce
11175,2024-02-17,12,1012,1,1,150.0,0.05,142.5,40.0,102.5,71.93,Website
11176,2024-01-25,45,1009,6,3,550.0,0.0,1650.0,960.0,690.0,41.82,Website
11177,2024-02-18,68,1006,2,1,650.0,0.1,585.0,390.0,195.0,33.33,Website
11178,2025-01-26,87,1004,4,5,220.0,0.0,1100.0,550.0,550.0,50.0,Venda Direta / B2B
11179,2024-07-22,44,1012,7,3,150.0,0.0,450.0,120.0,330.0,73.33,Website
11180,2023-12-22,49,1005,4,3,850.0,0.05,2422.5,1560.0,862.5,35.6,E-commerce
11181,2024-06-10,63,1014,1,13,280.0,0.15,3094.0,1170.0,1924.0,62.18,Website
11182,2024-02-11,76,1018,3,6,95.0,0.0,570.0,270.0,300.0,52.63,Venda Direta / B2B
11183,2025-01-11,33,1009,8,1,550.0,0.1,495.0,320.0,175.0,35.35,Website
11184,2025-04-12,43,1003,7,3,350.0,0.1,945.0,540.0,405.0,42.86,E-commerce
11185,2024-11-04,83,1006,6,9,650.0,0.1,5265.0,3510.0,1755.0,33.33,Website
11186,2025-03-01,122,1016,5,10,280.0,0.15,2380.0,1500.0,880.0,36.97,Venda Direta / B2B
11187,2025-01-23,57,1007,4,2,1200.0,0.1,2160.0,1500.0,660.0,30.56,Website
11188,2024-03-12,97,1014,3,2,280.0,0.15,476.0,180.0,296.0,62.18,E-commerce
11189,2023-09-30,76,1003,8,9,350.0,0.0,3150.0,1620.0,1530.0,48.57,Venda Direta / B2B
11190,2024-12-15,132,1015,6,2,32.0,0.1,57.6,36.0,21.6,37.5,E-commerce
11191,2024-09-06,128,1012,6,5,150.0,0.0,750.0,200.0,550.0,73.33,Venda Direta / B2B
11192,2024-01-31,68,1008,2,2,2800.0,0.05,5320.0,3600.0,1720.0,32.33,Website
11193,2025-05-14,140,1017,2,13,45.0,0.0,585.0,195.0,390.0,66.67,Venda Direta / B2B
11194,2023-10-21,93,1003,1,9,350.0,0.05,2992.5,1620.0,1372.5,45.86,Venda Direta / B2B
11195,2024-02-19,65,1011,5,12,12000.0,0.05,136800.0,48000.0,88800.0,64.91,Website
11196,2024-02-13,140,1005,5,1,850.0,0.05,807.5,520.0,287.5,35.6,Venda Direta / B2B
11197,2025-05-01,104,1013,1,8,300.0,0.15,2040.0,640.0,1400.0,68.63,Website
11198,2025-10-20,102,1005,4,4,850.0,0.0,3400.0,2080.0,1320.0,38.82,Website
11199,2024-10-05,142,1017,8,3,45.0,0.05,128.25,45.0,83.25,64.91,E-commerce
11200,2025-04-12,49,1011,7,3,12000.0,0.0,36000.0,12000.0,24000.0,66.67,E-commerce
11201,2024-09-10,8,1018,6,1,95.0,0.05,90.25,45.0,45.25,50.14,Website
11202,2025-08-08,128,1001,6,6,4500.0,0.1,24300.0,18600.0,5700.0,23.46,Venda Direta / B2B
11203,2024-09-01,138,1013,5,6,300.0,0.0,1800.0,480.0,1320.0,73.33,Website
11204,2024-12-04,36,1002,3,6,2200.0,0.15,11220.0,8700.0,2520.0,22.46,Website
11205,2025-07-09,98,1013,4,7,300.0,0.15,1785.0,560.0,1225.0,68.63,Venda Direta / B2B
11206,2024-08-03,28,1016,6,10,280.0,0.05,2660.0,1500.0,1160.0,43.61,Venda Direta / B2B
11207,2023-10-13,142,1004,3,1,220.0,0.0,220.0,110.0,110.0,50.0,E-commerce
11208,2024-02-08,99,1003,5,4,350.0,0.05,1330.0,720.0,610.0,45.86,Venda Direta / B2B
11209,2025-01-28,117,1003,1,6,350.0,0.0,2100.0,1080.0,1020.0,48.57,Website
11210,2024-01-23,101,1014,3,2,280.0,0.15,476.0,180.0,296.0,62.18,Venda Direta / B2B
11211,2024-08-27,100,1003,4,1,350.0,0.05,332.5,180.0,152.5,45.86,Website
11212,2024-09-06,41,1016,5,10,280.0,0.15,2380.0,1500.0,880.0,36.97,Venda Direta / B2B
11213,2025-03-02,71,1015,4,1,32.0,0.1,28.8,18.0,10.8,37.5,Venda Direta / B2B
11214,2023-08-25,64,1013,6,15,300.0,0.1,4050.0,1200.0,2850.0,70.37,Website
11215,2024-09-25,24,1002,5,3,2200.0,0.05,6270.0,4350.0,1920.0,30.62,E-commerce
11216,2025-02-20,101,1010,3,7,420.0,0.0,2940.0,1680.0,1260.0,42.86,Venda Direta / B2B
11217,2025-06-27,118,1014,7,15,280.0,0.0,4200.0,1350.0,2850.0,67.86,Website
11218,2025-02-19,101,1004,1,4,220.0,0.05,836.0,440.0,396.0,47.37,Venda Direta / B2B
11219,2025-06-13,75,1018,2,12,95.0,0.0,1140.0,540.0,600.0,52.63,Website
11220,2025-07-05,142,1014,2,2,280.0,0.0,560.0,180.0,380.0,67.86,Website
11221,2024-10-25,105,1011,8,3,12000.0,0.0,36000.0,12000.0,24000.0,66.67,Venda Direta / B2B
11222,2024-10-26,7,1015,2,11,32.0,0.1,316.8,198.0,118.8,37.5,Website
11223,2024-07-30,50,1013,7,1,300.0,0.05,285.0,80.0,205.0,71.93,Venda Direta / B2B
11224,2023-11-13,84,1005,8,8,850.0,0.0,6800.0,4160.0,2640.0,38.82,Venda Direta / B2B
11225,2023-09-26,113,1008,3,2,2800.0,0.0,5600.0,3600.0,2000.0,35.71,E-commerce
11226,2024-01-21,26,1001,3,2,4500.0,0.15,7650.0,6200.0,1450.0,18.95,Website
11227,2025-03-15,20,1006,1,11,650.0,0.0,7150.0,4290.0,2860.0,40.0,Venda Direta / B2B
11228,2024-09-12,56,1006,1,15,650.0,0.15,8287.5,5850.0,2437.5,29.41,Website
11229,2024-03-10,134,1002,2,2,2200.0,0.1,3960.0,2900.0,1060.0,26.77,E-commerce
11230,2023-08-02,13,1001,7,1,4500.0,0.05,4275.0,3100.0,1175.0,27.49,Website
11231,2025-07-05,24,1007,1,2,1200.0,0.0,2400.0,1500.0,900.0,37.5,Website
11232,2024-06-26,17,1007,4,15,1200.0,0.0,18000.0,11250.0,6750.0,37.5,Venda Direta / B2B
11233,2025-03-06,107,1002,2,14,2200.0,0.05,29260.0,20300.0,8960.0,30.62,Venda Direta / B2B
11234,2024-12-01,54,1007,7,7,1200.0,0.0,8400.0,5250.0,3150.0,37.5,Venda Direta / B2B
11235,2024-03-08,83,1012,3,1,150.0,0.05,142.5,40.0,102.5,71.93,Venda Direta / B2B
11236,2023-04-13,118,1007,4,2,1200.0,0.05,2280.0,1500.0,780.0,34.21,Website
11237,2025-01-23,12,1012,2,1,150.0,0.05,142.5,40.0,102.5,71.93,E-commerce
11238,2025-03-29,27,1016,3,5,280.0,0.15,1190.0,750.0,440.0,36.97,Venda Direta / B2B
11239,2024-06-16,35,1013,6,3,300.0,0.05,855.0,240.0,615.0,71.93,Website
11240,2025-09-26,18,1016,6,1,280.0,0.1,252.0,150.0,102.0,40.48,E-commerce
11241,2024-10-29,129,1008,1,1,2800.0,0.15,2380.0,1800.0,580.0,24.37,Website
11242,2025-03-25,80,1004,4,12,220.0,0.0,2640.0,1320.0,1320.0,50.0,Venda Direta / B2B
11243,2025-01-05,36,1002,6,8,2200.0,0.0,17600.0,11600.0,6000.0,34.09,Venda Direta / B2B
11244,2023-12-30,10,1007,4,15,1200.0,0.15,15300.0,11250.0,4050.0,26.47,Website
11245,2025-10-18,85,1015,3,5,32.0,0.0,160.0,90.0,70.0,43.75,Venda Direta / B2B
11246,2024-11-05,74,1014,1,1,280.0,0.05,266.0,90.0,176.0,66.17,E-commerce
11247,2024-04-04,14,1018,4,13,95.0,0.0,1235.0,585.0,650.0,52.63,Website
11248,2024-12-29,134,1013,6,1,300.0,0.0,300.0,80.0,220.0,73.33,E-commerce
11249,2023-08-26,18,1016,4,1,280.0,0.0,280.0,150.0,130.0,46.43,Website
11250,2023-11-28,141,1006,4,4,650.0,0.0,2600.0,1560.0,1040.0,40.0,Website
11251,2024-09-02,80,1015,3,12,32.0,0.0,384.0,216.0,168.0,43.75,Venda Direta / B2B
11252,2024-08-31,78,1008,5,10,2800.0,0.0,28000.0,18000.0,10000.0,35.71,Venda Direta / B2B
11253,2024-05-02,21,1016,6,7,280.0,0.0,1960.0,1050.0,910.0,46.43,Venda Direta / B2B
11254,2024-10-03,130,1014,7,13,280.0,0.1,3276.0,1170.0,2106.0,64.29,Venda Direta / B2B
11255,2023-05-12,110,1013,2,13,300.0,0.15,3315.0,1040.0,2275.0,68.63,Venda Direta / B2B
11256,2024-11-15,45,1018,5,2,95.0,0.05,180.5,90.0,90.5,50.14,E-commerce
11257,2024-09-21,144,1013,8,2,300.0,0.0,600.0,160.0,440.0,73.33,Venda Direta / B2B
11258,2025-03-01,40,1007,4,1,1200.0,0.15,1020.0,750.0,270.0,26.47,Venda Direta / B2B
11259,2025-03-09,126,1012,7,15,150.0,0.1,2025.0,600.0,1425.0,70.37,Venda Direta / B2B
11260,2025-09-13,99,1012,8,5,150.0,0.15,637.5,200.0,437.5,68.63,Website
11261,2023-09-07,32,1002,7,15,2200.0,0.0,33000.0,21750.0,11250.0,34.09,Website
11262,2024-02-16,66,1014,6,9,280.0,0.1,2268.0,810.0,1458.0,64.29,Website
11263,2025-01-14,15,1012,7,15,150.0,0.0,2250.0,600.0,1650.0,73.33,Venda Direta / B2B
11264,2024-04-05,93,1002,1,12,2200.0,0.0,26400.0,17400.0,9000.0,34.09,Website
11265,2024-04-22,38,1015,5,4,32.0,0.15,108.8,72.0,36.8,33.82,Website
11266,2025-08-18,4,1006,2,13,650.0,0.1,7605.0,5070.0,2535.0,33.33,Venda Direta / B2B
11267,2024-08-12,133,1003,4,15,350.0,0.0,5250.0,2700.0,2550.0,48.57,Venda Direta / B2B
11268,2025-05-06,78,1009,7,10,550.0,0.1,4950.0,3200.0,1750.0,35.35,Venda Direta / B2B
11269,2025-03-21,28,1003,6,14,350.0,0.05,4655.0,2520.0,2135.0,45.86,Venda Direta / B2B
11270,2025-03-19,79,1013,1,1,300.0,0.0,300.0,80.0,220.0,73.33,E-commerce
11271,2023-10-18,135,1014,7,11,280.0,0.1,2772.0,990.0,1782.0,64.29,Venda Direta / B2B
11272,2024-01-21,48,1012,3,4,150.0,0.0,600.0,160.0,440.0,73.33,Venda Direta / B2B
11273,2024-10-24,116,1004,4,3,220.0,0.0,660.0,330.0,330.0,50.0,Venda Direta / B2B
11274,2025-03-20,67,1007,7,8,1200.0,0.15,8160.0,6000.0,2160.0,26.47,Website
11275,2023-11-05,21,1006,5,2,650.0,0.0,1300.0,780.0,520.0,40.0,Venda Direta / B2B
11276,2024-05-06,8,1011,4,2,12000.0,0.0,24000.0,8000.0,16000.0,66.67,E-commerce
11277,2023-04-02,2,1009,1,2,550.0,0.15,935.0,640.0,295.0,31.55,Venda Direta / B2B
11278,2025-04-12,134,1013,5,2,300.0,0.05,570.0,160.0,410.0,71.93,E-commerce
11279,2024-12-27,95,1011,6,6,12000.0,0.05,68400.0,24000.0,44400.0,64.91,Venda Direta / B2B
11280,2025-02-01,15,1013,6,14,300.0,0.0,4200.0,1120.0,3080.0,73.33,Venda Direta / B2B
11281,2023-02-21,36,1013,1,10,300.0,0.15,2550.0,800.0,1750.0,68.63,Venda Direta / B2B
11282,2024-05-08,95,1008,8,10,2800.0,0.1,25200.0,18000.0,7200.0,28.57,Website
11283,2024-11-01,1,1007,6,1,1200.0,0.0,1200.0,750.0,450.0,37.5,E-commerce
11284,2025-09-11,114,1011,4,10,12000.0,0.1,108000.0,40000.0,68000.0,62.96,Venda Direta / B2B
11285,2025-03-14,90,1003,7,15,350.0,0.0,5250.0,2700.0,2550.0,48.57,Venda Direta / B2B
11286,2025-03-11,50,1010,3,14,420.0,0.15,4998.0,3360.0,1638.0,32.77,Website
11287,2025-04-08,9,1017,3,8,45.0,0.05,342.0,120.0,222.0,64.91,Venda Direta / B2B
11288,2025-05-08,120,1018,3,15,95.0,0.0,1425.0,675.0,750.0,52.63,Venda Direta / B2B
11289,2024-10-10,62,1018,4,1,95.0,0.0,95.0,45.0,50.0,52.63,Website
11290,2023-10-31,42,1001,6,2,4500.0,0.0,9000.0,6200.0,2800.0,31.11,E-commerce
11291,2025-03-03,32,1016,3,15,280.0,0.1,3780.0,2250.0,1530.0,40.48,Website
11292,2023-10-09,58,1011,2,11,12000.0,0.1,118800.0,44000.0,74800.0,62.96,Venda Direta / B2B
11293,2025-07-06,144,1013,7,13,300.0,0.0,3900.0,1040.0,2860.0,73.33,Venda Direta / B2B
11294,2024-04-20,23,1010,2,2,420.0,0.15,714.0,480.0,234.0,32.77,Venda Direta / B2B
11295,2025-08-01,147,1004,6,3,220.0,0.1,594.0,330.0,264.0,44.44,Venda Direta / B2B
11296,2024-12-10,80,1001,1,10,4500.0,0.0,45000.0,31000.0,14000.0,31.11,Website
11297,2025-05-18,82,1014,6,3,280.0,0.15,714.0,270.0,444.0,62.18,Website
11298,2025-01-31,28,1008,7,1,2800.0,0.1,2520.0,1800.0,720.0,28.57,Website
11299,2024-06-09,57,1010,8,3,420.0,0.0,1260.0,720.0,540.0,42.86,E-commerce
11300,2024-12-25,9,1005,6,5,850.0,0.0,4250.0,2600.0,1650.0,38.82,Website
11301,2024-05-03,56,1016,8,5,280.0,0.1,1260.0,750.0,510.0,40.48,Website
11302,2023-08-15,40,1011,4,14,12000.0,0.0,168000.0,56000.0,112000.0,66.67,Website
11303,2025-02-21,46,1002,8,12,2200.0,0.05,25080.0,17400.0,7680.0,30.62,Venda Direta / B2B
11304,2025-10-08,6,1006,7,6,650.0,0.1,3510.0,2340.0,1170.0,33.33,Venda Direta / B2B
11305,2025-10-22,101,1013,2,9,300.0,0.05,2565.0,720.0,1845.0,71.93,Website
11306,2024-05-11,141,1007,7,2,1200.0,0.05,2280.0,1500.0,780.0,34.21,Venda Direta / B2B
11307,2025-03-21,78,1002,8,11,2200.0,0.15,20570.0,15950.0,4620.0,22.46,Venda Direta / B2B
11308,2023-12-13,75,1016,3,4,280.0,0.0,1120.0,600.0,520.0,46.43,Venda Direta / B2B
11309,2025-03-12,93,1001,2,11,4500.0,0.1,44550.0,34100.0,10450.0,23.46,Venda Direta / B2B
11310,2025-08-16,44,1014,1,1,280.0,0.1,252.0,90.0,162.0,64.29,E-commerce
11311,2024-02-01,31,1002,6,3,2200.0,0.0,6600.0,4350.0,2250.0,34.09,E-commerce
11312,2025-01-09,63,1013,1,2,300.0,0.1,540.0,160.0,380.0,70.37,Venda Direta / B2B
11313,2024-10-15,97,1006,2,2,650.0,0.05,1235.0,780.0,455.0,36.84,E-commerce
11314,2025-01-13,95,1015,1,2,32.0,0.0,64.0,36.0,28.0,43.75,Venda Direta / B2B
11315,2023-11-23,58,1017,1,10,45.0,0.15,382.5,150.0,232.5,60.78,Website
11316,2024-10-09,47,1004,7,2,220.0,0.05,418.0,220.0,198.0,47.37,E-commerce
11317,2024-12-07,84,1004,2,12,220.0,0.0,2640.0,1320.0,1320.0,50.0,Website
11318,2024-08-17,101,1001,8,2,4500.0,0.15,7650.0,6200.0,1450.0,18.95,Website
11319,2024-11-17,54,1004,2,3,220.0,0.0,660.0,330.0,330.0,50.0,Website
11320,2023-03-10,81,1015,2,1,32.0,0.15,27.2,18.0,9.2,33.82,Venda Direta / B2B
11321,2024-02-29,23,1006,5,14,650.0,0.0,9100.0,5460.0,3640.0,40.0,Venda Direta / B2B
11322,2025-09-29,77,1017,6,9,45.0,0.1,364.5,135.0,229.5,62.96,Venda Direta / B2B
11323,2025-09-24,64,1001,5,1,4500.0,0.05,4275.0,3100.0,1175.0,27.49,Website
11324,2025-01-28,36,1015,8,12,32.0,0.15,326.4,216.0,110.4,33.82,Venda Direta / B2B
11325,2025-07-06,138,1012,4,12,150.0,0.0,1800.0,480.0,1320.0,73.33,Venda Direta / B2B
11326,2024-03-31,37,1007,5,14,1200.0,0.0,16800.0,10500.0,6300.0,37.5,Venda Direta / B2B
11327,2024-12-26,92,1007,5,3,1200.0,0.15,3060.0,2250.0,810.0,26.47,Website
11328,2024-08-30,66,1018,5,7,95.0,0.0,665.0,315.0,350.0,52.63,Website
11329,2024-08-14,66,1003,7,12,350.0,0.15,3570.0,2160.0,1410.0,39.5,Venda Direta / B2B
11330,2024-02-26,50,1009,6,10,550.0,0.15,4675.0,3200.0,1475.0,31.55,Website
11331,2024-12-27,40,1014,6,13,280.0,0.1,3276.0,1170.0,2106.0,64.29,Venda Direta / B2B
11332,2023-05-31,20,1008,5,2,2800.0,0.0,5600.0,3600.0,2000.0,35.71,Website
11333,2025-02-11,17,1014,6,11,280.0,0.05,2926.0,990.0,1936.0,66.17,Venda Direta / B2B
11334,2025-07-05,38,1009,4,5,550.0,0.0,2750.0,1600.0,1150.0,41.82,Venda Direta / B2B
11335,2024-07-27,97,1008,2,1,2800.0,0.15,2380.0,1800.0,580.0,24.37,Website
11336,2025-03-08,126,1010,2,9,420.0,0.15,3213.0,2160.0,1053.0,32.77,Venda Direta / B2B
11337,2025-05-31,70,1018,2,1,95.0,0.05,90.25,45.0,45.25,50.14,Website
11338,2025-08-12,47,1013,6,3,300.0,0.1,810.0,240.0,570.0,70.37,E-commerce
11339,2024-12-20,3,1009,3,3,550.0,0.0,1650.0,960.0,690.0,41.82,Website
11340,2024-07-29,14,1009,6,12,550.0,0.15,5610.0,3840.0,1770.0,31.55,Venda Direta / B2B
11341,2024-08-27,47,1015,8,2,32.0,0.15,54.4,36.0,18.4,33.82,E-commerce
11342,2024-05-15,134,1014,4,2,280.0,0.05,532.0,180.0,352.0,66.17,Website
11343,2024-08-18,24,1011,2,1,12000.0,0.0,12000.0,4000.0,8000.0,66.67,Website
11344,2024-01-15,22,1002,5,9,2200.0,0.0,19800.0,13050.0,6750.0,34.09,Venda Direta / B2B
11345,2025-09-01,131,1014,3,8,280.0,0.15,1904.0,720.0,1184.0,62.18,Venda Direta / B2B
11346,2025-02-12,32,1018,7,1,95.0,0.0,95.0,45.0,50.0,52.63,Website
11347,2025-07-06,109,1001,6,1,4500.0,0.15,3825.0,3100.0,725.0,18.95,Website
11348,2024-09-17,135,1006,4,3,650.0,0.05,1852.5,1170.0,682.5,36.84,Venda Direta / B2B
11349,2025-05-12,91,1017,1,2,45.0,0.1,81.0,30.0,51.0,62.96,E-commerce
11350,2024-01-21,87,1004,4,14,220.0,0.0,3080.0,1540.0,1540.0,50.0,Website
11351,2024-05-18,76,1016,5,4,280.0,0.15,952.0,600.0,352.0,36.97,Venda Direta / B2B
11352,2024-08-09,132,1010,1,2,420.0,0.0,840.0,480.0,360.0,42.86,E-commerce
11353,2024-07-11,85,1015,5,6,32.0,0.0,192.0,108.0,84.0,43.75,Venda Direta / B2B
11354,2024-07-06,103,1006,6,1,650.0,0.1,585.0,390.0,195.0,33.33,Venda Direta / B2B
11355,2024-10-17,136,1003,3,7,350.0,0.1,2205.0,1260.0,945.0,42.86,Venda Direta / B2B
11356,2023-03-19,58,1009,8,7,550.0,0.05,3657.5,2240.0,1417.5,38.76,Venda Direta / B2B
11357,2024-07-18,138,1006,5,2,650.0,0.1,1170.0,780.0,390.0,33.33,Venda Direta / B2B
11358,2024-01-11,112,1012,1,2,150.0,0.0,300.0,80.0,220.0,73.33,Website
11359,2024-02-11,35,1002,7,7,2200.0,0.05,14630.0,10150.0,4480.0,30.62,Website
11360,2025-06-28,51,1006,8,11,650.0,0.0,7150.0,4290.0,2860.0,40.0,Venda Direta / B2B
11361,2024-08-29,127,1018,3,2,95.0,0.15,161.5,90.0,71.5,44.27,E-commerce
11362,2025-03-07,34,1013,2,2,300.0,0.0,600.0,160.0,440.0,73.33,Venda Direta / B2B
11363,2024-01-04,4,1017,4,1,45.0,0.05,42.75,15.0,27.75,64.91,Website
11364,2024-09-04,112,1001,8,2,4500.0,0.1,8100.0,6200.0,1900.0,23.46,E-commerce
11365,2023-09-26,64,1014,3,12,280.0,0.0,3360.0,1080.0,2280.0,67.86,Website
11366,2024-04-11,68,1004,4,3,220.0,0.0,660.0,330.0,330.0,50.0,E-commerce
11367,2024-10-05,129,1004,3,1,220.0,0.0,220.0,110.0,110.0,50.0,Website
11368,2023-11-21,10,1013,5,4,300.0,0.1,1080.0,320.0,760.0,70.37,Venda Direta / B2B
11369,2023-05-05,24,1007,1,2,1200.0,0.15,2040.0,1500.0,540.0,26.47,E-commerce
11370,2024-06-01,57,1008,6,2,2800.0,0.0,5600.0,3600.0,2000.0,35.71,E-commerce
11371,2024-10-29,78,1002,2,5,2200.0,0.05,10450.0,7250.0,3200.0,30.62,Venda Direta / B2B
11372,2025-08-08,64,1014,6,15,280.0,0.0,4200.0,1350.0,2850.0,67.86,Venda Direta / B2B
11373,2023-07-08,83,1002,4,5,2200.0,0.05,10450.0,7250.0,3200.0,30.62,Venda Direta / B2B
11374,2025-07-04,111,1004,3,2,220.0,0.05,418.0,220.0,198.0,47.37,E-commerce
11375,2024-06-24,25,1004,1,11,220.0,0.0,2420.0,1210.0,1210.0,50.0,Website
11376,2024-06-21,136,1012,6,4,150.0,0.05,570.0,160.0,410.0,71.93,Website
11377,2024-03-04,23,1013,2,3,300.0,0.15,765.0,240.0,525.0,68.63,Website
11378,2023-11-21,50,1007,8,15,1200.0,0.0,18000.0,11250.0,6750.0,37.5,Venda Direta / B2B
11379,2025-08-06,78,1011,8,13,12000.0,0.15,132600.0,52000.0,80600.0,60.78,Venda Direta / B2B
11380,2025-03-04,33,1002,4,2,2200.0,0.15,3740.0,2900.0,840.0,22.46,E-commerce
11381,2025-09-20,115,1012,2,15,150.0,0.0,2250.0,600.0,1650.0,73.33,Venda Direta / B2B
11382,2024-10-11,129,1017,1,1,45.0,0.0,45.0,15.0,30.0,66.67,E-commerce
11383,2024-05-17,49,1002,7,2,2200.0,0.0,4400.0,2900.0,1500.0,34.09,Website
11384,2024-09-10,99,1017,7,7,45.0,0.05,299.25,105.0,194.25,64.91,Website
11385,2024-03-01,41,1001,4,10,4500.0,0.0,45000.0,31000.0,14000.0,31.11,Website
11386,2025-06-10,117,1017,5,5,45.0,0.05,213.75,75.0,138.75,64.91,Venda Direta / B2B
11387,2025-02-25,31,1018,3,1,95.0,0.15,80.75,45.0,35.75,44.27,Website
11388,2024-04-01,38,1002,5,15,2200.0,0.05,31350.0,21750.0,9600.0,30.62,Venda Direta / B2B
11389,2025-06-06,64,1002,4,9,2200.0,0.0,19800.0,13050.0,6750.0,34.09,Venda Direta / B2B
11390,2025-01-22,84,1012,2,12,150.0,0.05,1710.0,480.0,1230.0,71.93,Website
11391,2025-03-05,76,1014,6,1,280.0,0.0,280.0,90.0,190.0,67.86,Website
11392,2025-05-02,72,1008,3,5,2800.0,0.15,11900.0,9000.0,2900.0,24.37,Venda Direta / B2B
11393,2025-01-27,98,1004,5,14,220.0,0.15,2618.0,1540.0,1078.0,41.18,Website
11394,2024-11-24,57,1015,6,2,32.0,0.15,54.4,36.0,18.4,33.82,Website
11395,2025-01-11,40,1013,8,4,300.0,0.1,1080.0,320.0,760.0,70.37,Website
11396,2024-07-21,24,1016,8,1,280.0,0.0,280.0,150.0,130.0,46.43,E-commerce
11397,2025-04-27,49,1006,8,3,650.0,0.05,1852.5,1170.0,682.5,36.84,Website
11398,2023-05-16,46,1006,7,11,650.0,0.0,7150.0,4290.0,2860.0,40.0,Website
11399,2023-09-04,110,1003,4,8,350.0,0.1,2520.0,1440.0,1080.0,42.86,Website
11400,2023-10-23,36,1017,1,10,45.0,0.1,405.0,150.0,255.0,62.96,Venda Direta / B2B
11401,2024-08-02,4,1004,1,3,220.0,0.0,660.0,330.0,330.0,50.0,Venda Direta / B2B
11402,2024-04-28,3,1001,2,3,4500.0,0.0,13500.0,9300.0,4200.0,31.11,E-commerce
11403,2024-02-25,145,1016,8,14,280.0,0.05,3724.0,2100.0,1624.0,43.61,Venda Direta / B2B
11404,2024-06-22,63,1005,1,9,850.0,0.05,7267.5,4680.0,2587.5,35.6,Website
11405,2025-01-10,6,1004,1,2,220.0,0.05,418.0,220.0,198.0,47.37,Website
11406,2023-10-27,37,1014,1,15,280.0,0.0,4200.0,1350.0,2850.0,67.86,Venda Direta / B2B
11407,2024-03-20,38,1013,6,11,300.0,0.0,3300.0,880.0,2420.0,73.33,Venda Direta / B2B
11408,2025-07-17,29,1013,8,3,300.0,0.0,900.0,240.0,660.0,73.33,Venda Direta / B2B
11409,2023-10-26,92,1010,2,10,420.0,0.0,4200.0,2400.0,1800.0,42.86,Venda Direta / B2B
11410,2024-07-15,12,1003,3,1,350.0,0.15,297.5,180.0,117.5,39.5,E-commerce
11411,2024-06-24,109,1006,3,3,650.0,0.15,1657.5,1170.0,487.5,29.41,E-commerce
11412,2025-04-28,27,1012,5,15,150.0,0.05,2137.5,600.0,1537.5,71.93,Venda Direta / B2B
11413,2025-07-28,1,1003,3,3,350.0,0.05,997.5,540.0,457.5,45.86,Website
11414,2023-12-26,123,1015,2,2,32.0,0.1,57.6,36.0,21.6,37.5,Website
11415,2025-08-28,38,1009,2,6,550.0,0.0,3300.0,1920.0,1380.0,41.82,Venda Direta / B2B
11416,2025-03-29,82,1012,8,2,150.0,0.1,270.0,80.0,190.0,70.37,E-commerce
11417,2024-12-25,36,1011,4,7,12000.0,0.15,71400.0,28000.0,43400.0,60.78,Venda Direta / B2B
11418,2024-10-20,127,1018,4,2,95.0,0.15,161.5,90.0,71.5,44.27,Website
11419,2025-03-01,148,1017,4,12,45.0,0.0,540.0,180.0,360.0,66.67,Venda Direta / B2B
11420,2024-07-15,5,1007,6,9,1200.0,0.0,10800.0,6750.0,4050.0,37.5,Venda Direta / B2B
11421,2025-07-16,90,1002,6,14,2200.0,0.05,29260.0,20300.0,8960.0,30.62,Venda Direta / B2B
11422,2024-09-26,108,1018,4,1,95.0,0.0,95.0,45.0,50.0,52.63,Website
11423,2025-03-18,37,1004,7,12,220.0,0.1,2376.0,1320.0,1056.0,44.44,Venda Direta / B2B
11424,2024-07-23,149,1004,2,2,220.0,0.0,440.0,220.0,220.0,50.0,Website
11425,2023-12-25,21,1005,4,2,850.0,0.15,1445.0,1040.0,405.0,28.03,Venda Direta / B2B
11426,2025-05-07,39,1014,3,8,280.0,0.0,2240.0,720.0,1520.0,67.86,Website
11427,2025-03-19,121,1010,7,3,420.0,0.1,1134.0,720.0,414.0,36.51,E-commerce
11428,2025-04-06,74,1001,2,1,4500.0,0.0,4500.0,3100.0,1400.0,31.11,Website
11429,2024-12-27,129,1006,3,1,650.0,0.1,585.0,390.0,195.0,33.33,E-commerce
11430,2025-02-09,142,1015,5,3,32.0,0.0,96.0,54.0,42.0,43.75,E-commerce
11431,2024-08-31,70,1006,2,3,650.0,0.0,1950.0,1170.0,780.0,40.0,E-commerce
11432,2025-03-16,15,1013,4,7,300.0,0.15,1785.0,560.0,1225.0,68.63,Venda Direta / B2B
11433,2024-12-27,120,1003,8,6,350.0,0.1,1890.0,1080.0,810.0,42.86,Website
11434,2025-05-04,14,1006,6,11,650.0,0.0,7150.0,4290.0,2860.0,40.0,Venda Direta / B2B
11435,2024-04-30,20,1004,6,10,220.0,0.0,2200.0,1100.0,1100.0,50.0,Venda Direta / B2B
11436,2024-04-02,139,1006,2,2,650.0,0.15,1105.0,780.0,325.0,29.41,Venda Direta / B2B
11437,2023-04-08,49,1010,4,3,420.0,0.0,1260.0,720.0,540.0,42.86,Website
11438,2024-04-29,145,1002,8,1,2200.0,0.05,2090.0,1450.0,640.0,30.62,Venda Direta / B2B
11439,2023-10-13,3,1010,6,2,420.0,0.15,714.0,480.0,234.0,32.77,E-commerce
